topology,seed,dimensions,peaks,hv,gap,set_resolution,n_relevant_sets,n_points_nondominated,xmax,xmin,algorithm,algo_seed,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100
random,18,2,2,0.20139646822933657,1.920861585152922e-5,32768,2,17106,0.9449026807189822,0.08096749377721191,mole,2,0.03625000623488929,0.04098509924794004,0.05979533645727556,0.0948304126331197,0.09692631530703454,0.09694064140100517,0.10340582257273012,0.13268393233665454,0.13278311069292328,0.13503217480817775,0.13556305270296293,0.13694368311764152,0.13707595291284239,0.13707746323128633,0.13707749756390902,0.13707868224210135,0.13764163056235035,0.13766455699118524,0.13800054518952373,0.15085513818418672,0.18526456833695984,0.18610264973880372,0.18610264973934157,0.1861026497393414,0.18610264973934146,0.1861026497393415,0.18610264973934168,0.18610264973934174,0.18610264973934168,0.18610264973934168,0.18610264973934168,0.18610264973934168,0.18616694616714713,0.1862095886505917,0.18626372295605462,0.18657564282155356,0.19266132910454692,0.19484734297683498,0.19514906904852586,0.19587980331619867,0.19706906172494862,0.1975999487066815,0.1977595116597259,0.19796882729397272,0.19822287865658883,0.19844559939053277,0.19871775769149722,0.19894273378092453,0.19911592706362935,0.1991892755024911,0.19919409360538876,0.19920623929637585,0.19924628744802148,0.19924633203777076,0.1992463361912537,0.19924633716094925,0.19924633735889516,0.19924633738260508,0.19924633738686104,0.19924633738810107,0.19940327892478735,0.1995341119362428,0.19961164195281556,0.19968350389387288,0.1997543295715649,0.19984167067790706,0.1999432412839631,0.19999777667346197,0.20007110673249104,0.20014315199038638,0.20020704455029908,0.20023679665730887,0.2002813862762676,0.20031016463868312,0.20035428019975654,0.20040148011007075,0.20043662246990104,0.20046431789232258,0.2004874641597439,0.20050803187832344,0.200526672987989,0.20054910357249128,0.20057174650703205,0.2005982845223494,0.20062153105543176,0.20064822796480547,0.20066759795601688,0.20069065158806298,0.2007186594670001,0.2007449015571753,0.20076676673118,0.20078842992866414,0.20080906080127298,0.2008231737370131,0.20083788841748493,0.200848127720216,0.20087674034650763,0.20089440908966374,0.20090687439138913,0.2009207560985889
random,18,2,2,0.20139646822933657,1.920861585152922e-5,32768,2,17106,0.9449026807189822,0.08096749377721191,random,2,0.1143281354140481,0.1484483112763186,0.15437119443846042,0.16925638478329227,0.172749753088134,0.1729069614124956,0.1778649589421251,0.17890922500491907,0.17893856962217664,0.18008484650996942,0.18088459813290317,0.18141719204742784,0.1834719609127744,0.18365382235291594,0.18406433810829595,0.1842499520146655,0.18577835555067293,0.18587638389639702,0.18594429027653683,0.18661822838393063,0.1877670400563291,0.18793625848954454,0.18828817686278088,0.18829235443102987,0.1883642200599602,0.18836422005996015,0.19300893771052116,0.19300893771052108,0.19310633774915628,0.1933547956903703,0.19335479569037045,0.19337020438132063,0.19350238771829595,0.19355991069450335,0.19362849850379288,0.19398202231354805,0.19398202231354778,0.19398202231354764,0.1941283347805625,0.19426651735476239,0.19443827235055228,0.1945950248798083,0.19468454567661286,0.1946845456766128,0.1947432068208078,0.19474686518118606,0.1952776364613949,0.1953068551692092,0.19546126133372693,0.19555896128577555,0.1955718396430795,0.19557183964307956,0.19591835666003185,0.19595774362873963,0.19597077543602587,0.19627724308153166,0.19637766240806068,0.1964153796846662,0.1964294101379086,0.1964446632477692,0.19644466324776924,0.19644725464032292,0.19644725464032275,0.19645156065314998,0.1964586220854384,0.1966716839744409,0.19672715831641338,0.1967767835943751,0.1968650302673884,0.19686719859172436,0.19690886018259035,0.19699660295704569,0.19699660295704563,0.1970248654803974,0.19702486548039755,0.19708352407842852,0.19713455802930882,0.19719782536682873,0.19721069058614094,0.1972954534086652,0.19729545340866514,0.19737837154744836,0.19749254540144506,0.19749738670178119,0.19750644628700442,0.19750644628700448,0.19753418484173824,0.19754778276718196,0.19761933560445277,0.19761933560445274,0.19761933560445252,0.19763317923565285,0.19766895057832756,0.1977043440813755,0.19770434408137538,0.1977118260085388,0.1977118260085389,0.19772273457871298,0.19772665203511303,0.19772665203511286
random,18,2,2,0.20139646822933657,1.920861585152922e-5,32768,2,17106,0.9449026807189822,0.08096749377721191,nsga2,3,0.13956040752099644,0.15360811622217757,0.16732704917211264,0.17629583932282078,0.18238758515445058,0.18557193457003407,0.19212650938350276,0.1950031777406094,0.1964070004265873,0.19705161369012988,0.19764753728409049,0.19818850679660935,0.19854826738897785,0.1987333639065983,0.19900306295404963,0.19912608856227165,0.19927872298028154,0.19942589503207772,0.19947534811513068,0.19962828533017277,0.1997038443316808,0.1997602699440829,0.19981539022174497,0.19988402253719795,0.19998946724656078,0.20007277193993322,0.20011772838526332,0.20018794903397596,0.2002354839716543,0.20025546892892657,0.20028141473890415,0.2002929450221036,0.20032317333352379,0.20033298196162766,0.20036902764619166,0.20038953328510134,0.20040348189558474,0.2004328114429193,0.20045102168316212,0.20049044959052986,0.20050279228161905,0.2005246977283297,0.200540455611487,0.20055647768778997,0.2005659557365207,0.2005784711154248,0.20059259500773474,0.2006072871097054,0.200615594471531,0.20062482322311354,0.20063763214851493,0.2006507971431007,0.2007300948557454,0.20074288272347462,0.20075762616080642,0.2007655277729875,0.20077846468000501,0.20078371763043296,0.200801798398239,0.20080732547970004,0.2008152854348353,0.20082652276522847,0.20083174498519485,0.20083681176470558,0.20084516946029046,0.20084884501895373,0.20085155749426653,0.20085699635624987,0.20086861668850825,0.20087294711952358,0.2008810367069411,0.20088527525396338,0.20088652541154497,0.20089038407321452,0.20089341000901956,0.20090187545682747,0.20090650418439263,0.2009120472271435,0.20091795391878153,0.2009248736610947,0.200928226061408,0.20093162339985274,0.20093582033968757,0.20093884959485062,0.20094224579439976,0.20094642213701724,0.20097473383050357,0.20097932450531988,0.20098089677123804,0.20098379215174006,0.20098541988021407,0.20098932297827823,0.20099012063015248,0.2009978948615516,0.2010004905708098,0.20100517503264148,0.20100807064599988,0.20101262311927712,0.20101676527762408,0.20101836986381186
random,18,2,2,0.20139646822933657,1.920861585152922e-5,32768,2,17106,0.9449026807189822,0.08096749377721191,omnioptimizer,3,0.14152101143876686,0.16212722242099992,0.16939862108672707,0.17760751441871409,0.18310362976396238,0.18869398172798013,0.19121123941642104,0.19279788005671297,0.19368471378470856,0.19569189111233262,0.19628982843598716,0.19675595762646556,0.1970908129013958,0.19745855406043794,0.1985940102738657,0.1987211100932559,0.19887844908279162,0.199206738902439,0.19945148977664556,0.19965438941856312,0.19974126922192653,0.19983581812205203,0.1999019173741633,0.19995093310711157,0.2000171366017093,0.20009793597494513,0.20014852540898673,0.20016552443369798,0.200208449082642,0.20025441810639769,0.2002988677224989,0.20034186606857557,0.20043763782024224,0.20045623930967527,0.20049291691562504,0.2005157708175273,0.20053623235697765,0.20056133099453513,0.20058714991220478,0.2006133684430814,0.20062967324810008,0.2006365863905691,0.20065665903870314,0.20066623383943719,0.2006852811549624,0.20069702763565392,0.20070722038166552,0.2007277430438664,0.20073859523684925,0.20075638774188845,0.20076788378321145,0.2007730669056271,0.20078063718457587,0.20078827453976095,0.20079390770742844,0.20080462505382635,0.20081092035228415,0.2008176111722096,0.20082841692988143,0.2008372913543665,0.20084078469623468,0.2008486469407424,0.20085329668591304,0.2008572857972762,0.2008633434429151,0.20086757004343228,0.20087170891892817,0.2008775527934528,0.20088352119094538,0.20088569711433313,0.20088930690614898,0.2009199243023542,0.2009253724428343,0.20092794060297867,0.200931799218708,0.20094112701989722,0.2009493476413648,0.20095339611782137,0.20095884727602373,0.20096345300801027,0.2009707567518922,0.20097440182443368,0.2009783942687858,0.20098123884169528,0.20098593054385389,0.20099171329253285,0.2009956685866717,0.20099691938050154,0.20100047450116215,0.20100357851378794,0.20100613260519895,0.20100966788314256,0.20101187701562626,0.20101520682005009,0.20101807636783817,0.20101931906103213,0.20102289834504514,0.20102965004350498,0.20103179280231503,0.20103387034462117
random,18,2,2,0.20139646822933657,1.920861585152922e-5,32768,2,17106,0.9449026807189822,0.08096749377721191,smsemoa,3,0.13956040752099644,0.15328042981016066,0.16595264433112303,0.17286202732003275,0.17589748443905093,0.1803490647068729,0.18469607312013425,0.18621344890328864,0.18831103134853966,0.19151977710455054,0.19194798095701837,0.19364837662441003,0.19406972100150072,0.19429844969199775,0.19464449910940132,0.19538302595155033,0.19699657957064123,0.19732573513645005,0.19738122787712367,0.1975769086766737,0.19774713443842734,0.1989522028086489,0.19901739413454436,0.19908911452902467,0.1992392495475341,0.19941304896715317,0.19951229395363218,0.199602360597893,0.19963550913536685,0.1996548523358136,0.19968396614981773,0.19974999770858534,0.1997786710340623,0.19981104167005062,0.19992436738561156,0.1999415089839342,0.19997316379991875,0.19998661883080687,0.20049035203559357,0.20050458363643925,0.20051183321780214,0.2005203031446574,0.20053075859458608,0.20054200829059826,0.20054928170881647,0.20056498348621804,0.2006159102223567,0.20062380498248977,0.20065033932666085,0.20065801926905494,0.2006869407094929,0.20069836855716097,0.2007249685905832,0.20074202808822642,0.200748799071641,0.20085226545918985,0.20087670038259534,0.20088907426022748,0.20089310936463864,0.20089979266847505,0.20090290657801854,0.2009068510662171,0.20091887430973812,0.20092435496770975,0.2009290544625665,0.20093215669253198,0.20093472884654892,0.20093862060928944,0.20094219021617096,0.20094377601287908,0.20094839727337074,0.20095009485318213,0.20096219874321994,0.2009651861772301,0.20098145231863843,0.20098542418123513,0.20098834050281214,0.2009916830721584,0.20099717573809553,0.20100577667555716,0.20100902429727321,0.2010112814584986,0.2010133358465184,0.20101554334131103,0.20101742084492094,0.2010292508173561,0.20103137827061635,0.20103305559192633,0.2010374820758336,0.20104036778837242,0.20104326765951008,0.20104566688450143,0.2010475158960001,0.2010489578958882,0.20105152630815915,0.20105350791225854,0.20105521399920726,0.2010570977065787,0.201060005433906,0.20106310688662182
random,18,2,2,0.20139646822933657,1.920861585152922e-5,32768,2,17106,0.9449026807189822,0.08096749377721191,mole,3,0.05705269595827959,0.06194879575091887,0.0815401710314099,0.09741391174077169,0.09743697226499533,0.09743772546876772,0.09743773482154952,0.10029931144327989,0.12562348921943609,0.13509767684376783,0.13597331548047353,0.1359763815094536,0.13718831836691442,0.1393796748915925,0.15549279775105296,0.15816484023629737,0.1594891729345774,0.159534071606338,0.15953877551368817,0.15953877597898225,0.1596446887290004,0.16859548190815868,0.19126119899241292,0.19127094112658166,0.19195480079429583,0.19280815640332888,0.19373426885431955,0.1937342688543195,0.19373426885431938,0.19373426885431944,0.1937342688543195,0.19373426885431952,0.1937342688543195,0.19373426885431944,0.19373426885431946,0.19373426885431952,0.1937342688543195,0.19373426885431955,0.19396312388238152,0.19563963598016948,0.19631448040134847,0.19715136375943448,0.19740042216970366,0.19770541597993235,0.19804943586649948,0.19843896515207332,0.19873553943389716,0.198898239154355,0.1990926091389731,0.19918880618439772,0.19930428965738572,0.19939505866588492,0.19948849242301886,0.19953020805189148,0.19960364555699256,0.19974553818728935,0.1998539957801534,0.1999095759123769,0.19996506097134742,0.2000782705286816,0.2001271978128693,0.200169779899662,0.20019509412635705,0.20022654421321767,0.20024692218235507,0.20025113357783936,0.20026689335240377,0.20027871097876765,0.20028423023882053,0.20028431462620955,0.20028433664190443,0.20028433869854523,0.20028433922943817,0.20028433928388445,0.20028433929734452,0.20028433929993278,0.200284339300633,0.2003016384517627,0.20031631230505131,0.20033493904966526,0.20034715693863842,0.20037246975276335,0.20040653977780515,0.2004358442385233,0.20046897221749055,0.2005086139288057,0.20052545591546145,0.20055912117245406,0.20057603888731457,0.20059134637956955,0.20060484047851035,0.20060618235681815,0.2006111892427137,0.2006111894513577,0.2006111895055374,0.20061118951081836,0.2006111895119863,0.20061625257519566,0.2006461689831887,0.20067298854356952
random,18,2,2,0.20139646822933657,1.920861585152922e-5,32768,2,17106,0.9449026807189822,0.08096749377721191,random,3,0.14103587273568116,0.15889905400644216,0.17609748826124533,0.17762225265278342,0.17816721054760468,0.17921025308552238,0.18121410690130063,0.18230727030666383,0.18291690372487082,0.18796616124791185,0.188005930328465,0.18840706303223728,0.18841433427417997,0.18885606840203442,0.189122861128257,0.1891730413710304,0.18942244819280546,0.1897971544226982,0.1897971544226981,0.1899819464408588,0.18998194644085895,0.19004081705375525,0.1905883864759188,0.19094097497379495,0.19099599109456658,0.1923220117030861,0.1925727489442123,0.1926451051444647,0.19324691262819285,0.19324761489751777,0.19328377580349002,0.19331303854933385,0.1934587720586952,0.19345926516782824,0.19349957558767006,0.19358917740133638,0.1936153318155837,0.19361533181558374,0.19399068806005057,0.1942397676079483,0.19428291665158812,0.19429940069165355,0.19496770800362645,0.19507888312205826,0.19578591280548058,0.19583229556179682,0.19583233389095392,0.1958412251090694,0.1958606737330921,0.19586076369243963,0.19589287677035705,0.19590568520233553,0.19592322942545143,0.19597742254572673,0.19599531458120953,0.1960152159769394,0.19603160952025045,0.19610704008748966,0.19610758093410474,0.19612736107890477,0.1961406058095685,0.19621169206685402,0.19634250459982897,0.19636401610046547,0.19637394433842015,0.19638065001652608,0.19638065001652596,0.19638454488434154,0.19643900522854565,0.1964390052285457,0.1965463979799053,0.19654639797990525,0.19654639797990525,0.19655579621233243,0.19655579621233246,0.19660741029181,0.19666475031612585,0.1968143262847574,0.1969066912068588,0.1969077887497544,0.1969077887497544,0.19690778874975462,0.1969533133056508,0.19700663542391458,0.19700663542391453,0.19702320354896094,0.1970624647439266,0.19706246474392666,0.1970638307035211,0.1971396233592728,0.19716373536531223,0.1972149747150815,0.19721497471508165,0.1972335432888894,0.19723354328888937,0.19723354328888948,0.1972335432888894,0.19740938252595777,0.19743013266045306,0.197454802199288
random,18,2,2,0.20139646822933657,1.920861585152922e-5,32768,2,17106,0.9449026807189822,0.08096749377721191,nsga2,4,0.12590834624625558,0.1411931433990928,0.15216360292619024,0.17911768193061364,0.18671181263963124,0.19043580460742635,0.19243138152267059,0.1937035444815862,0.19539852797289176,0.19570669421364498,0.1971787728109151,0.19746836745482027,0.19775250821318183,0.19807256410133503,0.19846574264273054,0.19859599551990897,0.19866581794572058,0.19880123834364438,0.19887011011301509,0.19891833605322068,0.1992297661244828,0.19931814683712,0.19937732853633172,0.19943650007225322,0.1994626988689407,0.19950986656208777,0.19956047096267907,0.19959400529271717,0.19964039865332925,0.20013088723245825,0.20028689840436043,0.20031531329601474,0.20032899999204556,0.20039077704780991,0.20041148922557592,0.20042488461973076,0.20044801513511712,0.2004772689520888,0.20049397912050482,0.20051120387723642,0.2005208209693006,0.20053514119823926,0.20055095244991594,0.20057033396541432,0.20057672896356007,0.20065089841873213,0.20065844356917392,0.20065981665897847,0.2006622313857969,0.20067107307730017,0.20076350523572606,0.20076987054210296,0.20077729619247223,0.20078365128328665,0.2007897466054397,0.2007986373475417,0.20080362861906204,0.20080559353184818,0.2008155487569855,0.20081864967833749,0.20082464726382956,0.20084345186470945,0.2008450088746842,0.20084994635412784,0.2008588911755132,0.20086526144974082,0.20086965185649658,0.20087279139747657,0.2008742568015631,0.20088055251002296,0.20088290545680068,0.20088629195463203,0.20089320400462765,0.20089484126378235,0.2008987233526071,0.2009319267457144,0.20093432491508628,0.20093814381897468,0.20094156944000194,0.20094434118696472,0.2009455466255844,0.20094729961729915,0.200962684165002,0.20096506791502644,0.20096613873709546,0.20097973546565154,0.20098230155479518,0.2009840384523895,0.20098543872294042,0.20098852718612215,0.20099205597859696,0.20099476179520978,0.20099619061625243,0.2009977766820928,0.20099989503354262,0.20100138132362227,0.2010020397673893,0.20100486738400103,0.201007800617226,0.20100931072075126
random,18,2,2,0.20139646822933657,1.920861585152922e-5,32768,2,17106,0.9449026807189822,0.08096749377721191,omnioptimizer,4,0.1406944580940532,0.15870812706570678,0.16796884940533494,0.17450336010296688,0.18113764132495175,0.18549812466997964,0.1930821409171731,0.19416751845267313,0.19460427993259352,0.1954574294907855,0.19598301512580885,0.1962686452841763,0.1987108377375058,0.1988874701536006,0.19908059650774632,0.19914890168585714,0.19938359899910674,0.19947111544979707,0.19958834185562432,0.1996889264629765,0.19978748837590632,0.1998773166480902,0.19993810505591295,0.19995704598791084,0.2000116948727886,0.2000525322210943,0.20011253193575942,0.20012584540244596,0.20016580209057902,0.20034392980289747,0.2003819892265064,0.20040926600729125,0.2004383838149605,0.20045092443230292,0.20047281714891016,0.20049860518094081,0.20052682705552943,0.20053989337014866,0.2005506769983246,0.200568816083321,0.20058949589780814,0.20061937124678722,0.2006289907306591,0.20063583213388278,0.2006448386603429,0.2006663531698299,0.2006780234390598,0.20068418704091384,0.20069668265380794,0.20071875925454347,0.2007301621811249,0.2007362614900606,0.2007629848160355,0.20076972422460884,0.20077202367844665,0.20077686989262936,0.20079266999402862,0.20080146048247494,0.2008157191431351,0.20082689428768474,0.20083487134787292,0.2008606014830841,0.20086480262830747,0.20086934535984216,0.2008735799823926,0.20088068924912686,0.20088428787501147,0.2008921229202059,0.20089597699534334,0.20089975024000206,0.20090976938650065,0.20091305418245378,0.20091686571601178,0.20092539724108366,0.2009338705961285,0.2009394583988316,0.2009433729527586,0.20094900917943012,0.20095442503532365,0.2009593785194698,0.20096663268267193,0.20097002109461568,0.20097265639345901,0.20097773364990923,0.20098228616902933,0.2009858937253445,0.20098730913326832,0.20099144292872034,0.20099336626772954,0.2009961264966159,0.200999370164359,0.201001680460083,0.20100778943631456,0.201013677319906,0.20101528683898226,0.20101870701728264,0.20102134269543934,0.20102836984614722,0.20103085834595855,0.20103265983018906
random,18,2,2,0.20139646822933657,1.920861585152922e-5,32768,2,17106,0.9449026807189822,0.08096749377721191,smsemoa,4,0.12590834624625558,0.13824807765525388,0.15011910258591987,0.1607639756140179,0.1694108904960686,0.17315350441181973,0.17681854043528025,0.17927500234624985,0.18035058131198975,0.18258681090051632,0.18309359630150254,0.18335533417902508,0.18386619403139692,0.18407982839628695,0.1842768409346935,0.18442536234339266,0.1849060986337739,0.18499686250108488,0.1850979952112108,0.18562126041040078,0.18565342724844103,0.1857015879947972,0.18572747918361074,0.1866943940983632,0.1867483346949732,0.18681194868461387,0.18688809698648318,0.18694573439482604,0.18697317597272117,0.18700840181613854,0.18701948501209942,0.18799808122711822,0.1880245350880496,0.18804478651960854,0.1881678977096523,0.18817275140038828,0.18818894936189803,0.1881964151407326,0.18820827526850392,0.18821252073440725,0.18822290197053881,0.1882310333660454,0.18833776203118022,0.1883508257861545,0.1883818419412123,0.1888661824821037,0.18887997697884693,0.18889244207234404,0.18889894483771022,0.18890665739584697,0.1889233230791257,0.1889311703103249,0.18893972209117668,0.1889476228840041,0.18896306959435719,0.18897599449977023,0.18898360829668473,0.1889899143011138,0.1889939844131596,0.18899935186790787,0.18900390052535335,0.18900676598999797,0.18901751251995622,0.18902131089351262,0.1890265041251923,0.18903094464865602,0.18903561397317972,0.18903750882880907,0.19028160597672808,0.19028532641480073,0.19028796535708942,0.19029258296400817,0.19029578114868045,0.1903018296038859,0.1903054117945191,0.1903085888183738,0.19044101552164203,0.19044544696006988,0.19044651296356294,0.19044937517802685,0.1904552163663198,0.19046460766625795,0.19046634259267087,0.19046750585146638,0.1904686626658523,0.19047081160410378,0.19047364552146906,0.19047746154119444,0.19047909429728324,0.1904806921042855,0.19077286693132567,0.19077485444492295,0.1907776421314095,0.19077816977793532,0.19078009260827392,0.1907814034771387,0.19078271888728374,0.19078458085292102,0.19078616149861036,0.19079034958917743
