topology,seed,dimensions,peaks,hv,gap,set_resolution,n_relevant_sets,n_points_nondominated,xmax,xmin,algorithm,algo_seed,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100
random,4,2,4,0.3999083252092346,1.6082966948016697e-4,8192,5,6974,0.983400677175313,0.03895163848615812,nsga2,1,0.2414695688175299,0.256706251521755,0.3047821728898804,0.326371264537371,0.32894756996394064,0.34035076019768484,0.34492554596995845,0.3539979291945894,0.3589618391415327,0.36408848964299356,0.36741407644661905,0.36837769737220305,0.37319823975363076,0.3759724484502318,0.3830254229898168,0.38439952607808,0.3851696828399815,0.38652366883557504,0.38758252836190676,0.3885154738706529,0.38898211731062476,0.3893559172313452,0.3894005186921334,0.3899715138262479,0.3913220878885206,0.39238680979293655,0.3925439296092555,0.39376717379825404,0.39388940372820946,0.3941495610268381,0.3943832150701243,0.3947183364498559,0.39502161796062907,0.3954893205859216,0.3956294448387084,0.39580292607548956,0.39585360096763167,0.39595557956639216,0.39603305755828616,0.39608578921714943,0.3961389007836044,0.39618885518613856,0.39627010856363515,0.396389171856733,0.39649221450390243,0.3966023522375871,0.3967569944864876,0.39680254801346204,0.3968361483354384,0.39688852858562795,0.3969344910845335,0.3970376008370639,0.39711173681156575,0.39714953026219224,0.39715047784591667,0.3971914866187101,0.39722192702663417,0.397243720456969,0.3973175615688914,0.3974812852810797,0.3975280002746762,0.39754557001437696,0.39756294523593366,0.39758439981202903,0.39759441791153716,0.39760790044694905,0.3976270458398228,0.39765069665897823,0.39767675135178215,0.3976888880538828,0.3977216222821643,0.39774171260905306,0.3977534703232777,0.39776837285497285,0.3978445826155227,0.39785926494464813,0.39787334964925464,0.39790077432448673,0.397907493792792,0.3979332896972073,0.397952931166777,0.39798952975666324,0.39802636266760794,0.3980403570530253,0.398059497729933,0.39806169727951396,0.39807108894805676,0.3980821186755906,0.39811221518696727,0.39812909419848574,0.39816098236663655,0.3981705028200691,0.3981706426393831,0.3981766514223043,0.39818893036598296,0.3981898300335458,0.3982042943091284,0.3982116747983455,0.398215561084068,0.3982307877679188
random,4,2,4,0.3999083252092346,1.6082966948016697e-4,8192,5,6974,0.983400677175313,0.03895163848615812,omnioptimizer,1,0.2260547734136405,0.2593291353916594,0.3053870390787688,0.3281193605388268,0.351016635901714,0.3587764361589083,0.3625962415334453,0.36787488401276397,0.37027458185573425,0.3724001226363433,0.3762078691080474,0.376840129549314,0.3790871430961015,0.3810809508229062,0.38248696332303805,0.38559921422094035,0.3864564102778152,0.3869671751283328,0.38730245124776047,0.38800555284355914,0.3882620021122097,0.38886907346327115,0.3890653774020636,0.38915277598751713,0.389557681038337,0.3899035314753507,0.3902878251078848,0.39040821200278175,0.3905756122231743,0.3905783298966594,0.39112875812711123,0.39125583952928633,0.3914384634155704,0.39145674349107684,0.3915652842983749,0.3929965783567636,0.39311805019808543,0.393265014740389,0.3933334353415574,0.3934294377992308,0.393489285084357,0.39349756912245026,0.3935387775379898,0.3935823741920078,0.3936558874709456,0.39369970718072206,0.3937393953159524,0.3938495907695959,0.39401468943913903,0.3940398230522633,0.39405667665867866,0.3945478111514578,0.3945553944184862,0.3945799642878142,0.3946732119966932,0.39474300432489706,0.3947510510427498,0.39476352908455714,0.3947774022014491,0.39480154689472563,0.39480956602953043,0.39483296823921843,0.39490043686101334,0.3949576715559773,0.3949638992853267,0.39500304296255573,0.3950301681525282,0.395069348575937,0.3950832723029233,0.39508476142589066,0.395108981079673,0.39513327150464506,0.3951411130702945,0.3951620486654808,0.3955811985810409,0.3955990827053065,0.39561305406316544,0.39563620669135696,0.39564988729455536,0.3956528760934187,0.3956731724268454,0.3956982535467089,0.3957022809370307,0.39571054297830827,0.3957271379586851,0.3957325560670554,0.39573861855912384,0.39574302215904483,0.39575669065441343,0.3957846450927415,0.3958034699681879,0.39582068597972414,0.39582716767188264,0.39583722802065124,0.39584298445376714,0.39584608000614113,0.39585372553261394,0.39585663081687067,0.39590270043941417,0.39591539901156786
random,4,2,4,0.3999083252092346,1.6082966948016697e-4,8192,5,6974,0.983400677175313,0.03895163848615812,smsemoa,1,0.2414695688175299,0.2824129270087667,0.29763450180432754,0.30768505876198693,0.3325496851830366,0.33850899323882794,0.34102049406651536,0.34269270347347336,0.3432912746976582,0.3433529853447277,0.34710064006208274,0.348664437191572,0.3510477784796491,0.3528781637082597,0.35299747717666763,0.3534111709012826,0.3550579482705179,0.3575089483492022,0.35973876194161775,0.35984767665062395,0.3616318144413343,0.36473085680584827,0.3650324925801291,0.3662689942184007,0.368782544137282,0.3707571124106064,0.3710583912332269,0.3713262195115263,0.3727689774733814,0.3742983077778214,0.3757308211301858,0.37754314569057246,0.3777164221729632,0.3781414778685341,0.37853864880816396,0.37885360457035805,0.38047690414414587,0.38073663422325643,0.3809741247966885,0.38195762028238045,0.38217112254391616,0.38227639503095445,0.38327715491207387,0.3834164199080609,0.38367002185560206,0.3838233422108405,0.38407548442073997,0.3842883060813567,0.38538730982970776,0.38546962811553975,0.3854955012665415,0.3863351230176972,0.386368857543667,0.38642801736004545,0.38690215982001297,0.3869729351109497,0.38781379963575835,0.38814956020117286,0.388305106617957,0.3884860816411889,0.3885362949424861,0.38862028982685565,0.38864994959053517,0.3886642696841545,0.3887577457320147,0.38884283299195055,0.3889574373985928,0.3889667102902045,0.38900581689757724,0.3890211422489061,0.3890732023281634,0.389192654816593,0.38927347420770364,0.38932679298558,0.38935586676006995,0.38936396425893094,0.38942585651281275,0.38945488969848774,0.38947426355133635,0.3895054186827151,0.3895359734624124,0.38955389138074276,0.38962782363595333,0.38965205760967203,0.3896684591280326,0.3897204351835978,0.38975397855151683,0.38978225939815686,0.38987729619471817,0.38992833502064494,0.3899360835267833,0.38994806564657625,0.38996832281618077,0.3900108339918783,0.39001691054524584,0.39002898686339393,0.39003087392973484,0.39004431963908465,0.3900497935250748,0.3900625991967409
random,4,2,4,0.3999083252092346,1.6082966948016697e-4,8192,5,6974,0.983400677175313,0.03895163848615812,mole,1,0.10553949509057285,0.12728683849907624,0.14167614662806693,0.14222348104345492,0.14999101372533183,0.18400301093991803,0.1943917752046121,0.19439265639579467,0.19439266843031602,0.19474839368040103,0.19729501635975857,0.24409659506395132,0.27059416860900215,0.30299431197678617,0.30367348266680017,0.30368137082272323,0.3046287535881205,0.3160563285398938,0.316068868912692,0.3161551476059904,0.3165273513188249,0.3165273615687782,0.31652736156877825,0.31652736156877814,0.3165273615687782,0.3172424527938538,0.3173146336192872,0.31731478136911795,0.31779278782031345,0.3180406606109027,0.32249655796618243,0.32410421430973774,0.3243760025518948,0.3392553061511976,0.3399843452865061,0.34000198884969096,0.3400019888500198,0.356342009698064,0.3573480965342838,0.35734963228737615,0.35734965084535414,0.3573496510789181,0.35734965108191,0.35734965108191,0.3573496510819367,0.36221910259093476,0.36270909252093964,0.3775308552026544,0.3779582306410492,0.37930135898775236,0.37997988313773023,0.3799798995615953,0.37997989956159517,0.3812698283605794,0.3856216779593528,0.3894384410429777,0.3907059652671534,0.3916846345027813,0.39335214476124974,0.39390976044079895,0.3945267439608626,0.39500315207050374,0.39551606126300803,0.39600919759616154,0.39646308915663986,0.39672928181983813,0.39698935914179684,0.3970902075043003,0.3971630543335227,0.39731799116936994,0.3974801768330434,0.39765969521199285,0.3978104297758389,0.39800346087063293,0.39814927971656405,0.39824235424589605,0.3983251589910003,0.39837810462057605,0.3984286851067657,0.39847716043179393,0.39852972411209314,0.39856153257417504,0.3986378643956495,0.39869727021690604,0.3987935228615143,0.3988569445230597,0.39891170812892346,0.398993044252091,0.3990342007794777,0.3990691189562127,0.39911440546402355,0.39914050307630233,0.39916480734689547,0.39918060521953713,0.3991954645590487,0.39921587260349334,0.3992289402067858,0.3992433012842747,0.39928397614292743,0.3993377456338622
random,4,2,4,0.3999083252092346,1.6082966948016697e-4,8192,5,6974,0.983400677175313,0.03895163848615812,random,1,0.22348800785987438,0.2763200786228582,0.3051215930201375,0.3074345989002427,0.3168906121730037,0.323839694336888,0.33146293129085336,0.3368458972728926,0.3412474032400784,0.3412474032400789,0.3446397892355854,0.3460204957441953,0.3482914041367329,0.35259425739423433,0.35425978535478525,0.35426944923913756,0.35427224458123274,0.3545517779185293,0.3545765347004533,0.35472957587529336,0.3548517116838666,0.35721011112942636,0.35950730831449135,0.3603667002211586,0.3609699450410121,0.36096994504101193,0.36107267569384427,0.36107267569384427,0.361072675693844,0.3619967505371929,0.36217347149935114,0.36219642357906484,0.3621964235790646,0.3621964235790647,0.3623963299544133,0.3624062642731802,0.36240626427318023,0.3624062642731804,0.3625290132053639,0.36252901320536385,0.3625290132053637,0.3625374291346404,0.36253742913464077,0.3627504856141883,0.3636145296093095,0.36361452960930946,0.3636201753642784,0.36362017536427815,0.3644815855254358,0.3690708789358565,0.3694345222663272,0.3715127228062007,0.3717987998215191,0.37189851325337886,0.371898513253379,0.37212240998247953,0.37212240998247986,0.37212240998247975,0.37217764773954476,0.3721795551918318,0.37491560505573934,0.3749654493602215,0.3749654493602213,0.37499865752524036,0.3749989724014614,0.37515961139808385,0.375159611398084,0.37515961139808396,0.3751596113980838,0.37516402228189766,0.3751640222818978,0.3755336083663678,0.3755890220952624,0.37558902209526257,0.37600023767998586,0.37600023767998575,0.3776853809221583,0.3776853809221583,0.37768538092215803,0.3776853809221578,0.377685380922158,0.3777061598725697,0.3777061598725697,0.3778367013383619,0.3778367013383621,0.3778383330076149,0.3778600273549839,0.37904986631660986,0.37904986631661,0.3790498663166097,0.37904986631660964,0.3793973759378232,0.3793973759378231,0.37939761337431,0.37939846844502917,0.3793984684450295,0.3793984684450294,0.37939846844502945,0.3793984684450297,0.3796198768369526
random,4,2,4,0.3999083252092346,1.6082966948016697e-4,8192,5,6974,0.983400677175313,0.03895163848615812,nsga2,2,0.23568077340625532,0.2685817747105315,0.3089435434512308,0.31251425455850207,0.3200196783561324,0.32403263424941714,0.33884775674465967,0.34722176265458976,0.35042583230941193,0.3537367132685028,0.3544931693723751,0.35578488453222656,0.3581698104779247,0.3583184225953187,0.3590377606142212,0.36769632685445375,0.37106234700214275,0.375286218294095,0.3759819026065466,0.37727742579571205,0.3781759466453954,0.3793213744349959,0.3804523241573155,0.38146187382125296,0.3820374644048787,0.38226820498966374,0.3827740436600713,0.38328209182093814,0.3840890622817937,0.384168864967228,0.38420840626523073,0.38501543052072795,0.3852226995282828,0.3854059933431162,0.38551601445204275,0.38552144600665583,0.38568265438604055,0.38570345341143414,0.3895389958386969,0.38956570675662916,0.38976030914895526,0.3898099567942863,0.392643192653095,0.3940135063137697,0.394079688546898,0.394329582829492,0.3944966042864726,0.39468434562735816,0.3947282444629518,0.3947901655206344,0.39479067792363043,0.3948813209151562,0.3950808352920146,0.3951803426105692,0.3952266762787228,0.39527587000128295,0.39530715405387645,0.39539292514253876,0.3956845943379604,0.39576595568592093,0.39590737212967647,0.39597006909631416,0.39626458619532556,0.39632525775158445,0.39638643340281554,0.3964081248935677,0.39641502826473995,0.3966478151484918,0.39666795550174605,0.39669139712452794,0.39673977616346695,0.3967727565623858,0.39694337836496896,0.39709731513164953,0.3972070971493767,0.3972161321614703,0.39725756264909423,0.3972700216427484,0.3972818539304943,0.3972944261370077,0.39729791661505426,0.3973028641301104,0.397307401001494,0.39731388816522484,0.3973429924404632,0.39735971002282594,0.3973705483709325,0.39737732802322284,0.3973936687613972,0.3973978801408396,0.3976894742490471,0.3976947475578007,0.3977166293518508,0.3977468026963654,0.3978368253496636,0.39784978054444164,0.3978514615248726,0.3978583429787277,0.397897679210623,0.39790227986618976
random,4,2,4,0.3999083252092346,1.6082966948016697e-4,8192,5,6974,0.983400677175313,0.03895163848615812,omnioptimizer,2,0.2740866405783629,0.3112368527533677,0.32103536572296576,0.3375068006622432,0.3532680268348676,0.3675193569628466,0.3707698236869832,0.375808255818433,0.38001376973990925,0.38287762399735437,0.38483305371794224,0.3875946643010361,0.38850419668255753,0.38868885615215504,0.3895743470348018,0.39219666921184765,0.39239211459247153,0.3927360834870165,0.39291257254864065,0.3939946857013086,0.3941487229598807,0.3942578381897583,0.39448574599718,0.39453779406028716,0.3948673417529437,0.3949583756902631,0.3950559592139141,0.39537677917189484,0.3955016618898159,0.3958073028995083,0.39596258745422536,0.39603459777535516,0.3960378213033187,0.3961267275214192,0.3961899510438053,0.39626045713073627,0.396342434090695,0.39637215928169695,0.39639561953782004,0.3964391298705336,0.39654450226865084,0.39659952204443455,0.39666275839648696,0.39673780053504337,0.3967586852730402,0.39681290934753766,0.39684771726805645,0.39695465269466695,0.3969812734080088,0.39701511310682974,0.3970516196647614,0.3971019536141445,0.3971426923978706,0.39720985584024326,0.39721851837031136,0.3972350850624663,0.3972537154349005,0.39736356527534067,0.39736470805498597,0.3973983462552733,0.39743640686692966,0.39796608754972723,0.39797905138966533,0.3980064337963697,0.3980279244531538,0.3980538808389416,0.39809119694517714,0.3981154128318735,0.39812773672063995,0.39813202787204505,0.39817886964410765,0.3981870742241434,0.39820947619354113,0.39821539778718823,0.3982274835433572,0.3982461831941542,0.3982639606627203,0.3982675906306291,0.3982757284581958,0.39829106525916336,0.39829848937111206,0.3983069566412356,0.39831168087441404,0.398323225042098,0.39834265759236964,0.3983613370503427,0.39837475883718776,0.3983821110601659,0.39839150931860834,0.39839498438613546,0.3984144959240877,0.39841863030310554,0.39845975941616085,0.3984630896565055,0.3984720174987321,0.398506722983527,0.3985079093120703,0.3985246811366322,0.39855660062819137,0.39855848664067345
random,4,2,4,0.3999083252092346,1.6082966948016697e-4,8192,5,6974,0.983400677175313,0.03895163848615812,smsemoa,2,0.23568077340625532,0.2511768005241728,0.2608022568252182,0.31844628647307516,0.32980815291545046,0.33344515705259764,0.3469042227861862,0.35067178311725716,0.3519670854169823,0.3555426253209036,0.35918774328410824,0.3636464866726187,0.3686870711295981,0.37099116110127195,0.371687577502478,0.373287188925018,0.37425472218040406,0.3755682092061743,0.3802390337123246,0.3810788230517393,0.3822446233417208,0.38462064553452885,0.38509101571882537,0.3851876587930343,0.3856627001001711,0.38587790883373063,0.38613146171075086,0.3866110243107252,0.38710535505858124,0.38762627436983493,0.38771190051564297,0.3879847866679594,0.38864749634925816,0.38897770086129346,0.3898058024340602,0.39004642366465175,0.39042390969519974,0.39050455316537686,0.39060165936772895,0.3906301829637582,0.3914119088394464,0.3915001065564668,0.39153799552785185,0.3917460700306847,0.39177782403140515,0.39283149172274057,0.39300828183509146,0.39377674908421517,0.39432416804113574,0.39436991567239066,0.3946006785588575,0.3946310745259617,0.39502518244358575,0.39505642738133584,0.3954352210787888,0.3954778035431878,0.3954862737064577,0.3955294920981855,0.3961155085864187,0.39666879735878824,0.3967252717293033,0.39687434182487974,0.3968953655077906,0.3969915605437661,0.39701944126244265,0.3970552563671174,0.3970758376386811,0.39717275850974537,0.39720818893820364,0.3972341264894463,0.3975109346573507,0.39760595409726646,0.3976270039552919,0.39763113897362484,0.3976653595852364,0.3977014015570164,0.39800966733660165,0.3980195208620395,0.3980528980297466,0.3980994689181559,0.3981249115420439,0.39813425301397937,0.3981425478886968,0.39814735112416416,0.3981603851809924,0.39816688104519965,0.3981712583776629,0.39818556453951015,0.3986959943102971,0.3987514578777857,0.3988201258332386,0.3988397279562161,0.39886393427209427,0.3988892576701526,0.39889714456225134,0.39890093183079817,0.3989640178170051,0.39897977974121696,0.39899040140290903,0.3989940389204597
random,4,2,4,0.3999083252092346,1.6082966948016697e-4,8192,5,6974,0.983400677175313,0.03895163848615812,mole,2,0.02906120887501716,0.03601751506727493,0.05354179328509049,0.12360695927334836,0.12646406638037294,0.12816530773700702,0.1285556195128008,0.13936996396151347,0.18848934638900952,0.2134386743147703,0.21344782282160582,0.23642898295268602,0.2523498686604036,0.2523878963713001,0.27671144764273103,0.2794115133471709,0.30695661968484245,0.32299711994685304,0.3234967418937249,0.32401781537300256,0.3240197679627733,0.3337986622103603,0.3421248854840545,0.3600279947081587,0.36002991196428924,0.36002991197546574,0.36002991197546574,0.36002991197546574,0.36002991197546574,0.36002991197546574,0.3600306775078278,0.3600306775078278,0.3600306775078279,0.36222651026791247,0.36784195052791385,0.3678419505279138,0.3678419505279141,0.3695816755973138,0.36958167559731375,0.3695816755973137,0.3695816755973137,0.37036106994114854,0.3832029858285206,0.38322460605520975,0.38352747478099897,0.383527476507925,0.3835274765079251,0.38353499748154224,0.38353521040781013,0.3835352139715619,0.3835440504406267,0.38407081912219837,0.38409185337758955,0.38409185337758933,0.3841609578178952,0.38887162239486156,0.3910322497465719,0.3921742403927136,0.393651234042286,0.3945660853923337,0.3950618135803816,0.3955413771448641,0.3959572088317271,0.39626251309864313,0.39668114600174476,0.39685117849512186,0.3971360357948072,0.3973173166437911,0.39742981274385175,0.3975455605994815,0.3976824257914791,0.397829396077217,0.39799543779811214,0.39816196516793373,0.39824882506484693,0.398322975259239,0.39840723718911664,0.39847477017247335,0.39853706807933337,0.3985810449391274,0.39863224743934633,0.39867455684865444,0.39872804398106143,0.39880102831639686,0.39887470063078523,0.3989740954196352,0.39902783719951007,0.3990539592482883,0.39908223752247035,0.3990977285882288,0.3991438968049949,0.3991758631047407,0.39921947136037605,0.39923735207876976,0.399259353324196,0.39927923655942255,0.39930052598444266,0.3993415628615163,0.39941522937722507,0.3994765196424419
random,4,2,4,0.3999083252092346,1.6082966948016697e-4,8192,5,6974,0.983400677175313,0.03895163848615812,random,2,0.22794544889711585,0.24766440318900274,0.2508251251950554,0.28819633088141977,0.31745956549444665,0.3242100594115409,0.32470203049536706,0.325904772288024,0.32684835006402224,0.3317448708139434,0.3356892968886282,0.33716370629971765,0.3371677102843296,0.3371985921520683,0.33722388277848075,0.342895429189422,0.3458179561194949,0.3477931066829721,0.34948568717298295,0.3495651087906623,0.35088910709691257,0.35107064592471304,0.3578138482921177,0.36108856584870513,0.3612313220044105,0.36727619187285043,0.36727619187285027,0.37025964788286964,0.3702596478828697,0.37068877942207296,0.3706887794220732,0.3710005510639139,0.3731329604592162,0.3731361822483887,0.3731494250137106,0.3736148904249424,0.3736365646694341,0.374217271981284,0.3742414710731501,0.37433727631286107,0.3743372763128609,0.3743372763128608,0.3751597346349652,0.37515973463496494,0.3753277620024345,0.3753313343219145,0.37533133432191457,0.37533133432191484,0.3753313343219148,0.37533133432191434,0.37886340656088574,0.378863406560886,0.37920254905511147,0.380047190999402,0.3800471909994024,0.3808913288224134,0.38099950999352383,0.3810242129224576,0.3810242129224576,0.3820117141413541,0.38201171414135404,0.3820117141413535,0.38210178078262225,0.38210178078262225,0.3821017807826222,0.38216559701881053,0.3821655970188108,0.382165597018811,0.38216878588085806,0.3821687858808582,0.3821687858808582,0.38223403035877723,0.3822474964722526,0.38224749647225237,0.3822474964722522,0.38257016614595174,0.3829048153257035,0.3833095493626687,0.38330954936266876,0.38350969078667824,0.3838675939481137,0.383867593948114,0.38400045103116504,0.38406916505308325,0.38406916505308364,0.38407897135623825,0.3840958224150951,0.38409582241509543,0.384096281296472,0.38410598074147473,0.38421089607648873,0.3845075652742559,0.38451018362517964,0.38452188973480006,0.3855318640939559,0.38556879245557374,0.3855687924555735,0.38560711571973105,0.38560711571973083,0.3856071157197303
