topology,seed,dimensions,peaks,hv,gap,set_resolution,n_relevant_sets,n_points_nondominated,xmax,xmin,algorithm,algo_seed,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100
funnel,4,3,4,0.1610450829617281,6.777318916467712e-5,8192,6,6479,0.9895997394429064,0.03895163848615783,nsga2,1,0.0596390405570499,0.08027360273423384,0.08343749059386225,0.0975211251738029,0.11234390880073798,0.12062578062834388,0.12420543465881843,0.1291290852519839,0.13370757439258862,0.13496917981550205,0.13662448117145887,0.13811907025526782,0.14000645543378773,0.14088804691239346,0.14165636880065807,0.14228228700291534,0.14329671344788095,0.14378308650293503,0.14457510470318247,0.14530440360822017,0.14989893316055253,0.1502841772993446,0.1504974468568394,0.15070258844652326,0.15097351059458594,0.15111646846465263,0.15126641159277385,0.15145745129179708,0.1515333807886237,0.1521231020199165,0.15222058527587967,0.15237720328233628,0.1524692639833513,0.15260284231200782,0.15301536553448547,0.1532155132983162,0.15326441880399602,0.1533300378142354,0.1533790173664073,0.1534809081061259,0.15356771432072017,0.15361153044746692,0.15369320963849284,0.1538283460663866,0.15388251255918145,0.15395060943610286,0.1540379721517576,0.15409826441116112,0.15414291425788706,0.15415471833859748,0.15418321240254232,0.15420004319704142,0.15423108362068,0.1542585924147225,0.15429045294667262,0.1543019904806607,0.15439095560472432,0.15445710935973597,0.15448849781551974,0.15450183677729953,0.15451240161274088,0.15452357018765056,0.15454334308396714,0.15455564446482725,0.15456795702129258,0.15459406161263048,0.15472602842905164,0.15473902639932427,0.15475535409082264,0.15478572656175363,0.1547956826767489,0.15482594677076966,0.15484055184915482,0.15485878210228685,0.1548794411941761,0.15490094572829644,0.15495266403392086,0.15497896257692823,0.15499429811566826,0.15500047325777094,0.15500563622527838,0.15501286392211772,0.15504813611633475,0.1550598181172037,0.15507978937948974,0.15508295120125581,0.1551158461485173,0.15513513720827024,0.15514592225995077,0.15570092110118364,0.1560995274025429,0.15610586244602792,0.15611429614584918,0.15611548500808972,0.15613819041020946,0.15614531388502317,0.1561562889917183,0.15616353524311372,0.1561832681618773,0.15620242286117
funnel,4,3,4,0.1610450829617281,6.777318916467712e-5,8192,6,6479,0.9895997394429064,0.03895163848615783,omnioptimizer,1,0.0747981593889832,0.08316439356985458,0.08712870747975837,0.09338924676925951,0.10103157297888578,0.11124065399546959,0.11369554250491137,0.11637108702157908,0.12254479291222414,0.12792855065824651,0.13294654720871923,0.13755633757430286,0.13909753081923554,0.13966180498067818,0.14098211590162488,0.14143715493682893,0.14276468574225176,0.14672970971051685,0.14748562983151567,0.14794164080051786,0.1483598216546293,0.1488800760355385,0.1495154815368545,0.14992394121212377,0.15006605933900363,0.15016546579008372,0.1502752052875479,0.1503676082277538,0.15064430823945157,0.15081539440199804,0.15101234989793827,0.1511768982999266,0.15123272131164878,0.1514308512340255,0.1514836315239973,0.15158880625975368,0.15168527406043247,0.15175945089527665,0.15183311322599735,0.1519241428149407,0.15194235914639703,0.1520356694587981,0.1520639790132548,0.15209739692427177,0.15211974750656754,0.15217917367625577,0.15222695690154642,0.15228519098468013,0.15235587278518437,0.15240002639653633,0.15242982124271243,0.15244671298523876,0.15245994371922067,0.15248271682311454,0.15250816645180842,0.15251506602582177,0.15256337972674677,0.15257427940517743,0.1526037976840972,0.1526267125343877,0.15265084368906773,0.15283958200990894,0.15289330137798557,0.15290295952951524,0.15291483973905623,0.1529322453473881,0.15294144735744816,0.1529622435830555,0.1529986916029066,0.1531451343261524,0.1531810591322069,0.15319037282886203,0.15322610328727482,0.1532310482362313,0.15323456565563728,0.15325003273713952,0.15326196468017073,0.15326545528079855,0.15327311877122546,0.15335990201927843,0.15338121004597222,0.1533817843245094,0.1533887087621552,0.15339915375442084,0.1534127524966608,0.15341469981470796,0.1534170322121075,0.15343235254660698,0.15344912080209322,0.15345680102456216,0.153464429694137,0.15350677051944606,0.1535109470979061,0.1535271351997435,0.153539770250827,0.15354687830826563,0.15356345854493697,0.15357897565472492,0.15358847958214536,0.15359522869984119
funnel,4,3,4,0.1610450829617281,6.777318916467712e-5,8192,6,6479,0.9895997394429064,0.03895163848615783,smsemoa,1,0.0596390405570499,0.07275186813449694,0.09947976464818753,0.11377426301949671,0.1197337009989295,0.12219680001190887,0.12512236896105355,0.1273782172732447,0.12962550557779196,0.13218821269831812,0.1331182730619354,0.13339861288894275,0.13453256406221153,0.13510200457815874,0.1359794767252443,0.1366292186714022,0.13705404154681727,0.13719235671419194,0.13753492547762464,0.13807945078585185,0.13896981666231012,0.13912066066120538,0.13947195596392042,0.13982079179912515,0.14010476493949214,0.1403294851797706,0.14049954759789235,0.14078867100408493,0.14104325826355052,0.14120630825770117,0.14159795630967514,0.1416673899962948,0.14190587130577528,0.14204208909994123,0.14224197526689372,0.14231654723316228,0.14238561227788862,0.14247952488154586,0.144058941458576,0.14417051282744756,0.14428254984634148,0.14433614043911303,0.144362608361121,0.14441902723720054,0.14448710604898085,0.14452634566435277,0.14557270412125542,0.14561667828599234,0.14583940689806782,0.14593077226350917,0.14594867931658645,0.14599865154507372,0.14601928213128298,0.1460402697296978,0.14607447942323515,0.14616828617423233,0.1462026655962468,0.14631465080130127,0.14633086614939222,0.14635187174907477,0.14637664576308926,0.14638672887231624,0.14643707710138956,0.14654112124222377,0.1465518548006879,0.1465810928254466,0.1465896845355145,0.14664365536357082,0.1466700510725957,0.14674656087741186,0.14675647154619256,0.1467650765890932,0.1468180982219219,0.14691905709066677,0.14693325616101843,0.1469396156905101,0.1469468479969206,0.1469550965779431,0.1469735300958866,0.14698551825878806,0.1469920104583256,0.14702005331815468,0.14703016492076817,0.14703515008613907,0.14704814644834535,0.1470539339153476,0.14707063664012657,0.1470753127725819,0.14709385004914394,0.1471033049794289,0.14711607285604666,0.14730448220933767,0.1473114479590108,0.14732268705651663,0.1474430772207565,0.1474501448826372,0.14745754690807578,0.14751355398479155,0.14751646015817663,0.14752152903847482
funnel,4,3,4,0.1610450829617281,6.777318916467712e-5,8192,6,6479,0.9895997394429064,0.03895163848615783,mole,1,0.029798461332435872,0.030009490959543313,0.03128965452302085,0.034526610805022284,0.035977856637718124,0.036006209756982724,0.03600620975698271,0.03611826461825166,0.03669918159646189,0.04117185008056905,0.0553425702435231,0.060012986326565196,0.06002388069456651,0.06002419934018987,0.06003289272807004,0.06006974120175701,0.06265132106271862,0.07326127526725959,0.09680945662121068,0.10180432961053165,0.10186209060636961,0.1018630713204781,0.10191188540367056,0.10204778556361419,0.1020477862711809,0.10204778627118093,0.10204778627118091,0.10740019198239438,0.1075463307676651,0.10755669672429603,0.10755836081180747,0.10755848359891851,0.10755849110229891,0.10768851385295333,0.11355946271927755,0.11371032928689603,0.11422486616816094,0.11428620978917514,0.1143070583904014,0.11512115792343636,0.11970651628871223,0.12096262341078576,0.12096783826832216,0.12096783826832214,0.12096783826832216,0.12096783826832216,0.12096783826832214,0.1210395637233989,0.13105262175041496,0.13110379429530852,0.13148306968888465,0.13366851380393477,0.1371347742414768,0.13717316595369783,0.13717316595369786,0.1371731659536978,0.13723388919435733,0.13725220691601445,0.13735710150509128,0.14401254186071205,0.14438452691738193,0.14442260943576934,0.14442264820772005,0.14442937310007042,0.14449661871797106,0.14690901927455058,0.14890371133427796,0.14895097088546733,0.15270390570960374,0.15279377546138678,0.15308450562177522,0.1530882952617841,0.15308835806086335,0.15318595126684983,0.15342853093389483,0.15372004879704126,0.15373477260163057,0.1541091317440225,0.1541092737615867,0.15410935743043158,0.15410935807269144,0.1541093580815056,0.15410935808286216,0.15414565450455153,0.15424875832547982,0.1542487583254798,0.1542487583254799,0.1542487583254798,0.1551282933586886,0.15566850541544927,0.15639907261390004,0.15656307527047791,0.15656307527047789,0.15665169360776665,0.15678530149618913,0.156816083062379,0.15685078940771358,0.15703615566989584,0.1573306968072463,0.15755070184871836
funnel,4,3,4,0.1610450829617281,6.777318916467712e-5,8192,6,6479,0.9895997394429064,0.03895163848615783,random,1,0.05271824164813858,0.06378739889204085,0.06540577326546672,0.0809627025098034,0.08096270250980339,0.08564566673751647,0.08748625327973737,0.09075923586621279,0.09280880486297123,0.10499825388488045,0.1053958273330892,0.1079677610210975,0.10796776102109759,0.10806875404525543,0.11039167875977504,0.11039167875977507,0.11039167875977504,0.11434501307243067,0.1160390902098728,0.11910884077515742,0.11910884077515746,0.11910884077515752,0.11910884077515758,0.11969265693329466,0.11972011674684939,0.11972011674684936,0.11972011674684935,0.1198092453028669,0.11983897789386658,0.11983897789386656,0.11983897789386652,0.11983897789386651,0.11983897789386654,0.11983897789386655,0.11983897789386652,0.11983897789386651,0.12005490021247131,0.12005490021247138,0.12202877072727077,0.1220287707272709,0.12206022867739404,0.1277238231222482,0.12783783260268608,0.1279979347722396,0.12801491395892348,0.12801491395892353,0.12801491395892353,0.13048517530619266,0.1304851753061927,0.13048517530619258,0.13227243651446627,0.13228931906458277,0.13256830047352916,0.13434166498941175,0.13434166498941183,0.13434166498941175,0.1343416649894117,0.1345252625525702,0.1345252625525702,0.13452526255257014,0.1352491268894964,0.1354469306339678,0.1355684008848933,0.13556840088489333,0.1355684008848933,0.13558714134209687,0.13560876212040396,0.1356087621204039,0.13560876212040385,0.1357515033381519,0.1357515033381518,0.1358512592180057,0.13585125921800573,0.13585125921800573,0.13585125921800575,0.1358512592180057,0.1358512592180057,0.1358512592180058,0.13585125921800575,0.13585125921800564,0.1358512592180057,0.13585125921800564,0.1358512592180056,0.1358512592180057,0.1358512592180058,0.1358512592180057,0.13585125921800578,0.13585125921800595,0.1358512592180059,0.1358512592180059,0.1360277285046603,0.1360277285046603,0.13602772850466022,0.13623711007127454,0.13623711007127454,0.13730486986371568,0.13730486986371568,0.13730486986371557,0.13730486986371548,0.1373048698637154
funnel,4,3,4,0.1610450829617281,6.777318916467712e-5,8192,6,6479,0.9895997394429064,0.03895163848615783,nsga2,2,0.03550044669344025,0.043669184529423935,0.05789427154041365,0.07325822468729239,0.1008960206708603,0.11431854416757534,0.11941361029645106,0.12202156008831382,0.12790624649629015,0.13758450078572956,0.13829250640599774,0.1425051767336342,0.14500416231651556,0.146794069649794,0.14730231411293349,0.1475180442047415,0.1479916484348727,0.14867362484071758,0.1491368925886366,0.14954717281068247,0.14986056095277261,0.15163679885427528,0.15188950599191403,0.15270212739415265,0.15296182567416136,0.1537336101190505,0.1539308679135641,0.15418162907713773,0.15465917090761033,0.15496865101691215,0.1552213894960627,0.155426109045081,0.15562555068251327,0.15582667382266788,0.15654210741493124,0.15660853684658793,0.15672631411098611,0.156960522693212,0.1570371658404928,0.1571027738616745,0.15718480111565528,0.15725246852363037,0.1574884770134885,0.1575659587090766,0.1576196388770606,0.15765392838962355,0.15768457371525998,0.15813743122364632,0.15816902511874606,0.15824986652111012,0.15829504760834368,0.15834005720997846,0.15836484345603977,0.1584511379406457,0.15850064872092337,0.15851135760269794,0.1585606039901841,0.15858443018424512,0.15861703874442282,0.15868794127239558,0.158719722616414,0.15873711742812582,0.15876769710929264,0.15877057111433135,0.15881933690757682,0.15883738364246597,0.15884621579050995,0.15886533540398587,0.15888398060783196,0.15889748189157948,0.15892829565236338,0.15895573879272681,0.15903272254342177,0.15905576587085238,0.1590960504346911,0.15910583577377274,0.15912403090009092,0.15912569414058347,0.1592542289599669,0.1592813807064087,0.1592905087482683,0.15929306461329273,0.15931148892465208,0.15932271025401865,0.1593421905385728,0.15935322496762266,0.1593590499700884,0.15937708540199336,0.1593902243834557,0.1594407327231855,0.15944499306403,0.15946521324791668,0.15947953969966844,0.1595008662456519,0.15950462340793212,0.15950925285640438,0.1595176968290445,0.15952240409944557,0.1595399287912571,0.15955248169156544
funnel,4,3,4,0.1610450829617281,6.777318916467712e-5,8192,6,6479,0.9895997394429064,0.03895163848615783,omnioptimizer,2,0.056959445606351855,0.07008437572496988,0.1007082475300166,0.11780576994193286,0.12620750968048566,0.1310129187917812,0.13824756822419024,0.14032689727010644,0.14280575907883533,0.1449007028288739,0.14579593900403134,0.14672197096538514,0.14735747993565085,0.14792880582367113,0.14885072555955514,0.14921699551218648,0.14964997277433842,0.15034727722627397,0.15065848253244885,0.1510018213688016,0.15128166151169342,0.15200965412245437,0.15232957202071357,0.15357091206772921,0.1536801679095193,0.1538018673662568,0.15385534634031828,0.15502486659686615,0.15510405215923664,0.15536301108642864,0.15542216923060395,0.155570296812981,0.15560945771359175,0.15597393967088127,0.15657808300383697,0.15660463093299096,0.15666059583574632,0.15694249721247364,0.15696700195553104,0.15704707281736233,0.15732911770799168,0.15741587751884328,0.15761167865500544,0.15762364905676426,0.15766688580849156,0.1577560760897144,0.1577779168174138,0.15787748664607779,0.15789810546900837,0.1579329076851975,0.1579666356986231,0.1580853468125348,0.15812321579757885,0.15816657638257323,0.15817725077983538,0.15866293959378797,0.15869565207314013,0.15876447631082324,0.1587681881244712,0.15879169242090502,0.15881324368347965,0.15882347213518572,0.15887319285375334,0.158902613074985,0.15890994206134829,0.15893249973680879,0.1589701687503527,0.15899344213044697,0.15899595164355057,0.15902406346188264,0.15904344546039567,0.15904945327616649,0.1590576180389161,0.15907813495967438,0.15928709802113145,0.15929315099061153,0.15931233649475668,0.15932148289268847,0.15932745295163206,0.1593340636524363,0.15934622826008654,0.15937296348881716,0.15937660009677346,0.15939110243597376,0.15940073627618137,0.15941270491573287,0.1594282833249921,0.15944326999308042,0.159483278294674,0.15949669908277095,0.15949784668354558,0.15951252286888687,0.15951430111370388,0.15952529295226112,0.15953371730351312,0.15954496105923646,0.1595475155169925,0.15955864917617216,0.15956129123655285,0.15956732358402145
funnel,4,3,4,0.1610450829617281,6.777318916467712e-5,8192,6,6479,0.9895997394429064,0.03895163848615783,smsemoa,2,0.03550044669344025,0.06033048792918856,0.0746302592061395,0.08754478901616743,0.09976490845595214,0.11309237958061717,0.12832020972432046,0.13373865076510144,0.13419611316398294,0.13505088638424606,0.13555832819619884,0.13597855150866833,0.13629943984434864,0.13651194086262136,0.13735978073792335,0.13920405225875027,0.13990761254980225,0.14015887536464872,0.14241695104389446,0.1427224063937639,0.14412840000445903,0.14451375613520429,0.14805148499850404,0.14843163413370705,0.14863256420417514,0.14879679034304852,0.14926488908284527,0.14941260176097276,0.14991882742134457,0.1501442678800931,0.15023654826088095,0.15027893505549708,0.15041135106367617,0.15049165047999874,0.15058366203418672,0.15077138581386262,0.15094267897834718,0.15108089202545766,0.15127067564282914,0.15143153187895497,0.151475057197561,0.1515949818445801,0.15166187658663446,0.15182437062373533,0.15189462601217477,0.1519141171127304,0.15199460944503987,0.15204630745639822,0.1520610719365322,0.1521798404697878,0.15234706741558304,0.15267321102465592,0.1527405891982239,0.15277151192784655,0.15280886097560367,0.15282710838912303,0.15283867169485926,0.15288439530287937,0.15295088441719748,0.15295574996400496,0.15313656446770088,0.15317008435922827,0.15319660815409886,0.1533416222297004,0.15335474813481192,0.15340115927239967,0.1534502830333124,0.15347346807522852,0.15349586167347798,0.15351881530473943,0.15354441218387757,0.1535666370717156,0.15358405973827155,0.15366815710785295,0.15392537588925953,0.1539403247649557,0.15395186675516712,0.1539666230939586,0.1540201558330957,0.1540330255490491,0.1540549222221873,0.1540703641130815,0.1540736884604129,0.15408269394532842,0.15410128949284052,0.15414479082393226,0.15415202472603512,0.15416441569142547,0.15417323297112068,0.15418219841236966,0.15419571203880447,0.1542094946545978,0.15421923982155059,0.154234369733603,0.15425508081191175,0.1542598675019922,0.15426418890156687,0.1542694694466945,0.15427976389006906,0.15428245632617868
funnel,4,3,4,0.1610450829617281,6.777318916467712e-5,8192,6,6479,0.9895997394429064,0.03895163848615783,mole,2,0.029495450316079606,0.029663781596370516,0.030156658388910414,0.031964476468360876,0.0340478735232971,0.04102257430356632,0.04510347132881403,0.05042771271654869,0.07085918901577098,0.08170586077354106,0.08185170515366588,0.08198262270120732,0.08232898332401348,0.09295705749701497,0.097239378653217,0.09839497540607707,0.0983961568030007,0.09839615680613321,0.09852961070750879,0.09854807624923297,0.09954007976535512,0.09959076105343981,0.10152510567236549,0.10833274747727756,0.11056591030262591,0.11056641136440934,0.11063808656832867,0.11159127417310459,0.11168207646292291,0.11176307448444993,0.11176547571564888,0.11176556626491022,0.11176557254614554,0.11245176980581888,0.11245182360223417,0.11245182360223423,0.1125116412388827,0.11253742887280091,0.11371273792243626,0.1150645278366982,0.11527533796826045,0.1158021368577816,0.11621834947903821,0.11656838638041797,0.11712315010063495,0.11729372708733392,0.11748188799055843,0.11770465117471333,0.11790829597644023,0.11804470478901868,0.11818346254477655,0.11837430206805745,0.11854630457620115,0.11868210959015187,0.11868345454687014,0.11876978995244725,0.11879314288610797,0.11887488900583376,0.11896341260749298,0.1189958576398091,0.11909222245664286,0.11913043802916029,0.11921332904858717,0.119266361111733,0.11937635447599314,0.1194756232805752,0.11956735333496554,0.11962248152815827,0.11966301779574305,0.11969375530735009,0.1197056373645687,0.11972819452371138,0.11974009165482487,0.11974548428387628,0.11976494626086157,0.11977860880080562,0.11981549791061602,0.11984133021265206,0.11986966975438462,0.11988571629421144,0.1199088084191806,0.11993111858030495,0.1199493107202581,0.11996402118262799,0.11998861264481754,0.1200056895948372,0.12001953952866443,0.1200466548588739,0.1200734431466687,0.12010314257688331,0.120128202065546,0.12015277227518442,0.12016835796914602,0.12018888510600285,0.12021250126930974,0.12024115936123188,0.12025115022241926,0.12026316731208336,0.12027383485999216,0.12028252081988784
funnel,4,3,4,0.1610450829617281,6.777318916467712e-5,8192,6,6479,0.9895997394429064,0.03895163848615783,random,2,0.050361557253667075,0.06790566997055093,0.08307256388009182,0.08307256388009177,0.08329997500448331,0.09692324754157865,0.09772209436596886,0.09855949398043175,0.09857770323441234,0.09857770323441224,0.09956017920954563,0.10027157632789212,0.10029978663617033,0.10112283553443947,0.10299240825626818,0.10299240825626808,0.104407198156291,0.10614676408404929,0.10730546314120967,0.10753554270737478,0.10753554270737492,0.10753554270737505,0.10753554270737505,0.10753554270737507,0.10798400068150091,0.11034571461243979,0.1103552953834205,0.11128267779883233,0.11392366790347337,0.11392366790347348,0.11392366790347346,0.11392366790347346,0.11395988234686476,0.11687609441833355,0.11687609441833352,0.1168760944183335,0.1179666295826861,0.11796662958268608,0.11916967533998432,0.11948872108808896,0.11948872108808889,0.11948872108808889,0.12038782847147983,0.12223290997984203,0.12223290997984203,0.12244559217803042,0.12324745577700137,0.12324745577700137,0.12937465268189238,0.12937465268189238,0.12937465268189238,0.1304592704178447,0.13070027691054883,0.13115328859309505,0.13115328859309508,0.1318202706513304,0.13182027065133042,0.13182027065133037,0.13182027065133028,0.13182027065133026,0.13182027065133037,0.13182027065133048,0.1318202706513305,0.13182027065133045,0.13182027065133045,0.1318202706513304,0.13208248462031727,0.1334594433853306,0.13356532954179734,0.13356532954179737,0.13359022388946387,0.1335902238894639,0.13370256240548434,0.13373321496415458,0.1337332149641544,0.13373321496415433,0.1337332149641543,0.13376440173532136,0.13376440173532134,0.1337644017353213,0.1337644017353214,0.1337644017353214,0.1337644017353214,0.13376440173532134,0.13376440173532128,0.13376440173532134,0.13414797955274657,0.13414797955274657,0.13416483837429938,0.13416483837429935,0.13416483837429935,0.13416483837429935,0.13416483837429935,0.1342772287069439,0.13451758627051077,0.13451758627051075,0.1346236996519648,0.1349259370841562,0.1349259370841562,0.134926206833239
